,subject_id,concept_x,repetition,bar_col,pal_x,accuracy_x,pal_conc,concept_y,pal_y,distance,source
12966,gabo4zuk24,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
12967,gabo4zuk24,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
12968,7uf644x3n7,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
12969,7uf644x3n7,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
12970,7uf644x3n7,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
12971,7uf644x3n7,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
12972,7uf644x3n7,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
12973,7uf644x3n7,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
12974,7uf644x3n7,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
12975,7uf644x3n7,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
12976,k4m0yen00q,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
12977,k4m0yen00q,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
12978,k4m0yen00q,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
12979,k4m0yen00q,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
12980,k4m0yen00q,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
12981,k4m0yen00q,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
12982,k4m0yen00q,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
12983,k4m0yen00q,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
12984,23ssowm9k3,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
12985,23ssowm9k3,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
12986,23ssowm9k3,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
12987,23ssowm9k3,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
12988,23ssowm9k3,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
12989,23ssowm9k3,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
12990,23ssowm9k3,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
12991,23ssowm9k3,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
12992,36s0xc3r5a,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
12993,36s0xc3r5a,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
12994,36s0xc3r5a,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
12995,36s0xc3r5a,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
12996,36s0xc3r5a,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
12997,36s0xc3r5a,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
12998,36s0xc3r5a,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
12999,36s0xc3r5a,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13000,30n9ojapzj,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13001,30n9ojapzj,grape,1,#512d5f,0,0,0grape,grape,0,0.981,model
13002,30n9ojapzj,grape,2,#512d5f,0,0,0grape,grape,0,0.981,model
13003,30n9ojapzj,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13004,30n9ojapzj,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13005,30n9ojapzj,grape,5,#512d5f,0,0,0grape,grape,0,0.981,model
13006,30n9ojapzj,grape,6,#512d5f,0,0,0grape,grape,0,0.981,model
13007,30n9ojapzj,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13008,rc4ehot0dq,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13009,rc4ehot0dq,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13010,rc4ehot0dq,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13011,rc4ehot0dq,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13012,rc4ehot0dq,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13013,rc4ehot0dq,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13014,rc4ehot0dq,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13015,rc4ehot0dq,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13016,3qw8ed20n3,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13017,3qw8ed20n3,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13018,3qw8ed20n3,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13019,3qw8ed20n3,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13020,3qw8ed20n3,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13021,3qw8ed20n3,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13022,3qw8ed20n3,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13023,3qw8ed20n3,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13024,1chf8n6y56,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13025,1chf8n6y56,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13026,1chf8n6y56,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13027,1chf8n6y56,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13028,1chf8n6y56,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13029,1chf8n6y56,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13030,1chf8n6y56,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13031,1chf8n6y56,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13032,kuns15hvdq,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13033,kuns15hvdq,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13034,kuns15hvdq,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13035,kuns15hvdq,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13036,kuns15hvdq,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13037,kuns15hvdq,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13038,kuns15hvdq,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13039,kuns15hvdq,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13040,jrx1qbyqx2,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13041,jrx1qbyqx2,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13042,jrx1qbyqx2,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13043,jrx1qbyqx2,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13044,jrx1qbyqx2,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13045,jrx1qbyqx2,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13046,jrx1qbyqx2,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13047,jrx1qbyqx2,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13048,o9mx8nwhd6,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13049,o9mx8nwhd6,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13050,o9mx8nwhd6,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13051,o9mx8nwhd6,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13052,o9mx8nwhd6,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13053,o9mx8nwhd6,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13054,o9mx8nwhd6,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13055,o9mx8nwhd6,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13056,0v94p41b7p,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13057,0v94p41b7p,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13058,0v94p41b7p,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13059,0v94p41b7p,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13060,0v94p41b7p,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13061,0v94p41b7p,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13062,0v94p41b7p,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13063,0v94p41b7p,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13064,wx7uvcrc8w,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13065,wx7uvcrc8w,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13066,wx7uvcrc8w,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13067,wx7uvcrc8w,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13068,wx7uvcrc8w,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13069,wx7uvcrc8w,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13070,wx7uvcrc8w,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13071,wx7uvcrc8w,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13072,3ym8aze3an,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13073,3ym8aze3an,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13074,3ym8aze3an,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13075,3ym8aze3an,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13076,3ym8aze3an,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13077,3ym8aze3an,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13078,3ym8aze3an,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13079,3ym8aze3an,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13080,87hjhv3z4q,grape,0,#512d5f,0,0,0grape,grape,0,0.981,model
13081,87hjhv3z4q,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13082,87hjhv3z4q,grape,2,#512d5f,0,0,0grape,grape,0,0.981,model
13083,87hjhv3z4q,grape,3,#512d5f,0,0,0grape,grape,0,0.981,model
13084,87hjhv3z4q,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
13085,87hjhv3z4q,grape,5,#512d5f,0,0,0grape,grape,0,0.981,model
13086,87hjhv3z4q,grape,6,#512d5f,0,0,0grape,grape,0,0.981,model
13087,87hjhv3z4q,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13088,56crtg2ato,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13089,56crtg2ato,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13090,56crtg2ato,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13091,56crtg2ato,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13092,56crtg2ato,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13093,56crtg2ato,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13094,56crtg2ato,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13095,56crtg2ato,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13096,5xupdqe1lh,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13097,5xupdqe1lh,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13098,5xupdqe1lh,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13099,5xupdqe1lh,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13100,5xupdqe1lh,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
13101,5xupdqe1lh,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13102,5xupdqe1lh,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13103,5xupdqe1lh,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13104,j7ze8dktbl,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13105,j7ze8dktbl,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13106,j7ze8dktbl,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13107,j7ze8dktbl,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13108,j7ze8dktbl,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13109,j7ze8dktbl,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13110,j7ze8dktbl,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13111,j7ze8dktbl,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13112,c89m7t6whf,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13113,c89m7t6whf,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13114,c89m7t6whf,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13115,c89m7t6whf,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13116,c89m7t6whf,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13117,c89m7t6whf,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13118,c89m7t6whf,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13119,c89m7t6whf,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13120,g3d64a2bn7,grape,0,#512d5f,0,0,0grape,grape,0,0.981,model
13121,g3d64a2bn7,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13122,g3d64a2bn7,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13123,g3d64a2bn7,grape,3,#512d5f,0,0,0grape,grape,0,0.981,model
13124,g3d64a2bn7,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
13125,g3d64a2bn7,grape,5,#512d5f,0,0,0grape,grape,0,0.981,model
13126,g3d64a2bn7,grape,6,#512d5f,0,0,0grape,grape,0,0.981,model
13127,g3d64a2bn7,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13128,8q8b1eldcr,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13129,8q8b1eldcr,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13130,8q8b1eldcr,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13131,8q8b1eldcr,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13132,8q8b1eldcr,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13133,8q8b1eldcr,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13134,8q8b1eldcr,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13135,8q8b1eldcr,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13136,ekfsfvv7om,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13137,ekfsfvv7om,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13138,ekfsfvv7om,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13139,ekfsfvv7om,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13140,ekfsfvv7om,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13141,ekfsfvv7om,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13142,ekfsfvv7om,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13143,ekfsfvv7om,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13144,5b6anngman,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13145,5b6anngman,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13146,5b6anngman,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13147,5b6anngman,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13148,5b6anngman,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13149,5b6anngman,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13150,5b6anngman,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13151,5b6anngman,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13152,njlg5ofohm,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13153,njlg5ofohm,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13154,njlg5ofohm,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13155,njlg5ofohm,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13156,njlg5ofohm,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13157,njlg5ofohm,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13158,njlg5ofohm,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13159,njlg5ofohm,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13160,2wz8yk4vry,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13161,2wz8yk4vry,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13162,2wz8yk4vry,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13163,2wz8yk4vry,grape,3,#512d5f,0,0,0grape,grape,0,0.981,model
13164,2wz8yk4vry,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13165,2wz8yk4vry,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13166,2wz8yk4vry,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13167,2wz8yk4vry,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13168,3f7aaa7uzr,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13169,3f7aaa7uzr,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13170,3f7aaa7uzr,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13171,3f7aaa7uzr,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13172,3f7aaa7uzr,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13173,3f7aaa7uzr,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13174,3f7aaa7uzr,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13175,3f7aaa7uzr,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13176,13j0ourth6,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13177,13j0ourth6,grape,1,#512d5f,0,0,0grape,grape,0,0.981,model
13178,13j0ourth6,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13179,13j0ourth6,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13180,13j0ourth6,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
13181,13j0ourth6,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13182,13j0ourth6,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13183,13j0ourth6,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13184,c3pm37llz6,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13185,c3pm37llz6,grape,1,#512d5f,0,0,0grape,grape,0,0.981,model
13186,c3pm37llz6,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13187,c3pm37llz6,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13188,c3pm37llz6,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
13189,c3pm37llz6,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13190,c3pm37llz6,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13191,c3pm37llz6,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13192,rl9g8hwm3v,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13193,rl9g8hwm3v,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13194,rl9g8hwm3v,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13195,rl9g8hwm3v,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13196,rl9g8hwm3v,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13197,rl9g8hwm3v,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13198,rl9g8hwm3v,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13199,rl9g8hwm3v,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13200,oh1z4ua9ql,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13201,oh1z4ua9ql,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13202,oh1z4ua9ql,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13203,oh1z4ua9ql,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13204,oh1z4ua9ql,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13205,oh1z4ua9ql,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13206,oh1z4ua9ql,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13207,oh1z4ua9ql,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13208,6ag43ccfo6,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13209,6ag43ccfo6,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13210,6ag43ccfo6,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13211,6ag43ccfo6,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13212,6ag43ccfo6,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13213,6ag43ccfo6,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13214,6ag43ccfo6,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13215,6ag43ccfo6,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13216,5yjkms86lr,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13217,5yjkms86lr,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13218,5yjkms86lr,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13219,5yjkms86lr,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13220,5yjkms86lr,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13221,5yjkms86lr,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13222,5yjkms86lr,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13223,5yjkms86lr,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13224,qh03djrbte,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13225,qh03djrbte,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13226,qh03djrbte,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13227,qh03djrbte,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13228,qh03djrbte,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13229,qh03djrbte,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13230,qh03djrbte,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13231,qh03djrbte,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13232,wtcrdmtvlg,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13233,wtcrdmtvlg,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13234,wtcrdmtvlg,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13235,wtcrdmtvlg,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13236,wtcrdmtvlg,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13237,wtcrdmtvlg,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13238,wtcrdmtvlg,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13239,wtcrdmtvlg,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13240,t7jtcpos1m,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13241,t7jtcpos1m,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13242,t7jtcpos1m,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13243,t7jtcpos1m,grape,3,#512d5f,0,0,0grape,grape,0,0.981,model
13244,t7jtcpos1m,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13245,t7jtcpos1m,grape,5,#512d5f,0,0,0grape,grape,0,0.981,model
13246,t7jtcpos1m,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13247,t7jtcpos1m,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13248,p33a9mhhc0,grape,0,#512d5f,0,0,0grape,grape,0,0.981,model
13249,p33a9mhhc0,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13250,p33a9mhhc0,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13251,p33a9mhhc0,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13252,p33a9mhhc0,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13253,p33a9mhhc0,grape,5,#512d5f,0,0,0grape,grape,0,0.981,model
13254,p33a9mhhc0,grape,6,#512d5f,0,0,0grape,grape,0,0.981,model
13255,p33a9mhhc0,grape,7,#512d5f,0,0,0grape,grape,0,0.981,model
13256,fvs87sqyeg,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13257,fvs87sqyeg,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13258,fvs87sqyeg,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13259,fvs87sqyeg,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13260,fvs87sqyeg,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13261,fvs87sqyeg,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13262,fvs87sqyeg,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13263,fvs87sqyeg,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13264,o8uy53s2m2,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13265,o8uy53s2m2,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13266,o8uy53s2m2,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13267,o8uy53s2m2,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13268,o8uy53s2m2,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13269,o8uy53s2m2,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13270,o8uy53s2m2,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13271,o8uy53s2m2,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13272,rrsjuyo54s,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13273,rrsjuyo54s,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13274,rrsjuyo54s,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13275,rrsjuyo54s,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13276,rrsjuyo54s,grape,4,#512d5f,0,1,0grape,grape,0,0.981,model
13277,rrsjuyo54s,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13278,rrsjuyo54s,grape,6,#512d5f,0,1,0grape,grape,0,0.981,model
13279,rrsjuyo54s,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13280,rallmwt693,grape,0,#512d5f,0,1,0grape,grape,0,0.981,model
13281,rallmwt693,grape,1,#512d5f,0,1,0grape,grape,0,0.981,model
13282,rallmwt693,grape,2,#512d5f,0,1,0grape,grape,0,0.981,model
13283,rallmwt693,grape,3,#512d5f,0,1,0grape,grape,0,0.981,model
13284,rallmwt693,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
13285,rallmwt693,grape,5,#512d5f,0,1,0grape,grape,0,0.981,model
13286,rallmwt693,grape,6,#512d5f,0,0,0grape,grape,0,0.981,model
13287,rallmwt693,grape,7,#512d5f,0,1,0grape,grape,0,0.981,model
13288,5t5tu15wwv,grape,0,#512d5f,0,0,0grape,grape,0,0.981,model
13289,5t5tu15wwv,grape,1,#512d5f,0,0,0grape,grape,0,0.981,model
13290,5t5tu15wwv,grape,2,#512d5f,0,0,0grape,grape,0,0.981,model
13291,5t5tu15wwv,grape,3,#512d5f,0,0,0grape,grape,0,0.981,model
13292,5t5tu15wwv,grape,4,#512d5f,0,0,0grape,grape,0,0.981,model
